,property_type,area_m2,price_usd,lat,lon,state
9543,apartment,Santa Catarina,South,-26.985996,-48.636383,$98.00
9544,apartment,Santa Catarina,South,-26.985996,-48.636383,$121.00
9545,apartment,Santa Catarina,South,-27.106749,-48.628864,$81.00
9546,apartment,Santa Catarina,South,-26.985996,-48.636383,$90.00
9547,apartment,Santa Catarina,South,-27.106749,-48.628864,
9548,apartment,Santa Catarina,South,-26.985996,-48.636383,$161.00
9549,apartment,Santa Catarina,South,-26.985996,-48.636383,$149.00
9550,apartment,Santa Catarina,South,-27.588425,-48.546654,$145.00
9551,house,Santa Catarina,South,-28.12330054,-48.65939029,$100.00
9552,apartment,Santa Catarina,South,-26.985996,-48.636383,$135.00
9553,apartment,Santa Catarina,South,-26.985996,-48.636383,$148.00
9554,house,Santa Catarina,South,-26.754795,-48.729183,$80.00
9555,apartment,Santa Catarina,South,-26.80398,-48.648914,$73.00
9556,apartment,Santa Catarina,South,-26.97504,-48.646408,$163.00
9557,apartment,Santa Catarina,South,-26.985996,-48.636383,$125.00
9558,apartment,Santa Catarina,South,-27.160427,-48.50872,$149.00
9559,apartment,Santa Catarina,South,-27.13394036,-48.60501326,$88.00
9560,apartment,Santa Catarina,South,-26.985996,-48.636383,$121.00
9561,apartment,Santa Catarina,South,-27.748068,-48.627838,$99.00
9562,house,Santa Catarina,South,-27.4467887,-48.3968033,$105.00
9563,apartment,Santa Catarina,South,-27.748068,-48.627838,$92.00
9564,apartment,Santa Catarina,South,-27.018064,-48.583778,$114.00
9565,house,Santa Catarina,South,-28.16266699,-48.67222431,$95.00
9566,apartment,Santa Catarina,South,-26.985996,-48.636383,$128.00
9567,apartment,Santa Catarina,South,-26.985996,-48.636383,$79.00
9568,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9569,apartment,Santa Catarina,South,-26.966631,-48.636383,$127.00
9570,apartment,Santa Catarina,South,-27.427469,-48.40535,
9571,apartment,Santa Catarina,South,-26.985996,-48.636383,$53.00
9572,house,Santa Catarina,South,-27.424585,-48.431267,$122.00
9573,apartment,Santa Catarina,South,-27.106749,-48.628864,$112.00
9574,apartment,Santa Catarina,South,-26.985996,-48.636383,$134.00
9575,apartment,Santa Catarina,South,-27.440269,-48.501221,$107.00
9576,apartment,Santa Catarina,South,-26.903387,-48.676495,$81.00
9577,apartment,Santa Catarina,South,-26.966631,-48.636383,$250.00
9578,apartment,Santa Catarina,South,-26.985996,-48.636383,$137.00
9579,apartment,Santa Catarina,South,-26.929674,-48.641396,$124.00
9580,apartment,Santa Catarina,South,-26.903387,-48.676495,$61.00
9581,house,Santa Catarina,South,-27.00098,-48.6318,$150.00
9582,apartment,Santa Catarina,South,-27.594744,-48.541233,$194.00
9583,apartment,Santa Catarina,South,-26.985996,-48.636383,$129.00
9584,apartment,Santa Catarina,South,-28.777613,-49.263866,$80.00
9585,apartment,Santa Catarina,South,-28.777613,-49.263866,$159.00
9586,apartment,Santa Catarina,South,-26.985996,-48.636383,$90.00
9587,apartment,Santa Catarina,South,-26.913816,-48.654781,$134.00
9588,apartment,Santa Catarina,South,-26.985996,-48.636383,$95.00
9589,apartment,Santa Catarina,South,-26.913618,-48.677673,$80.00
9590,apartment,Santa Catarina,South,-27.44408002,-48.37745654,$212.00
9591,apartment,Santa Catarina,South,-27.4295612,-48.4698245,$111.00
9592,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9593,apartment,Santa Catarina,South,-26.985996,-48.636383,$78.00
9594,apartment,Santa Catarina,South,-27.106749,-48.628864,$210.00
9595,apartment,Santa Catarina,South,-27.748068,-48.627838,$80.00
9596,apartment,Santa Catarina,South,-28.681131,-49.371178,$195.00
9597,house,Santa Catarina,South,-26.80398,-48.648914,$113.00
9598,apartment,Santa Catarina,South,-27.176991,-48.608822,$135.00
9599,apartment,Santa Catarina,South,-26.966631,-48.636383,$67.00
9600,apartment,Santa Catarina,South,-26.985996,-48.636383,$87.00
9601,apartment,Santa Catarina,South,-26.985996,-48.636383,$86.00
9602,apartment,Santa Catarina,South,-27.590643,-48.511452,$85.00
9603,apartment,Santa Catarina,South,-27.440269,-48.501221,$61.00
9604,apartment,Santa Catarina,South,-27.012741,-48.616337,$65.00
9605,apartment,Santa Catarina,South,-26.966631,-48.636383,$145.00
9606,apartment,Santa Catarina,South,-26.985996,-48.636383,
9607,house,Santa Catarina,South,-27.45204289,-48.38195926,
9608,apartment,Santa Catarina,South,-26.9984268,-48.6322743,$121.00
9609,apartment,Santa Catarina,South,-26.985996,-48.636383,$65.00
9610,apartment,Santa Catarina,South,-26.9863212,-48.638058,$80.00
9611,apartment,Santa Catarina,South,-26.985996,-48.636383,$160.00
9612,apartment,Santa Catarina,South,-26.985996,-48.636383,$150.00
9613,house,Santa Catarina,South,-27.445972,-48.403809,$160.00
9614,apartment,Santa Catarina,South,-26.985996,-48.636383,$102.00
9615,apartment,Santa Catarina,South,-26.985996,-48.636383,$220.00
9616,apartment,Santa Catarina,South,-26.966631,-48.636383,$107.00
9617,house,Santa Catarina,South,-27.445972,-48.403809,$230.00
9618,house,Santa Catarina,South,-26.3044084,-48.8463832,$240.00
9619,apartment,Santa Catarina,South,-27.106749,-48.628864,$150.00
9620,apartment,Santa Catarina,South,-27.606277,-48.638115,$79.00
9621,apartment,Santa Catarina,South,-26.985996,-48.636383,$128.00
9622,apartment,Santa Catarina,South,-27.432299,-48.422832,$59.00
9623,apartment,Santa Catarina,South,-26.985996,-48.636383,$75.00
9624,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9625,apartment,Santa Catarina,South,-27.767431,-48.631371,$106.00
9626,apartment,Santa Catarina,South,-27.6035735,-48.5015708,$83.00
9627,apartment,Santa Catarina,South,-26.985996,-48.636383,$70.00
9628,apartment,Santa Catarina,South,-26.985996,-48.636383,
9629,apartment,Santa Catarina,South,-27.5861331,-48.497241,$201.00
9630,apartment,Santa Catarina,South,-26.754795,-48.729183,$82.00
9631,apartment,Santa Catarina,South,-27.4021382,-48.4151698,$150.00
9632,apartment,Santa Catarina,South,-26.80398,-48.648914,$76.00
9633,apartment,Santa Catarina,South,-27.007624,-48.653748,$65.00
9634,apartment,Santa Catarina,South,-26.903387,-48.676495,$61.00
9635,apartment,Santa Catarina,South,-26.985996,-48.636383,$130.00
9636,apartment,Santa Catarina,South,-26.985996,-48.636383,
9637,apartment,Santa Catarina,South,-26.985996,-48.636383,$128.00
9638,apartment,Santa Catarina,South,-27.106749,-48.628864,$140.00
9639,apartment,Santa Catarina,South,-26.985996,-48.636383,$129.00
9640,apartment,Santa Catarina,South,-27.106749,-48.628864,$123.00
9641,apartment,Santa Catarina,South,-26.985996,-48.636383,$78.00
9642,apartment,Santa Catarina,South,-26.985996,-48.636383,$100.00
9643,apartment,Santa Catarina,South,-28.487606,-48.839741,$135.00
9644,apartment,Santa Catarina,South,-26.912107,-48.673893,$147.00
9645,apartment,Santa Catarina,South,-27.106749,-48.628864,$121.00
9646,house,Santa Catarina,South,-26.966631,-48.636383,$230.00
9647,apartment,Santa Catarina,South,-26.985996,-48.636383,$119.00
9648,apartment,Santa Catarina,South,-26.9987368,-48.6313699,$66.00
9649,apartment,Santa Catarina,South,-26.985996,-48.636383,$88.00
9650,apartment,Santa Catarina,South,-27.5436761,-48.500374,$205.00
9651,apartment,Santa Catarina,South,-27.018064,-48.583778,$115.00
9652,apartment,Santa Catarina,South,-27.003859,-48.65192,$55.00
9653,house,Santa Catarina,South,-26.995173,-48.645153,$130.00
9654,apartment,Santa Catarina,South,-26.754795,-48.729183,$121.00
9655,apartment,Santa Catarina,South,-27.1313308,-48.6011068,$103.00
9656,apartment,Santa Catarina,South,-26.985996,-48.636383,$170.00
9657,house,Santa Catarina,South,-26.966631,-48.636383,$171.00
9658,apartment,Santa Catarina,South,-28.68222,-49.378399,
9659,apartment,Santa Catarina,South,-26.985996,-48.636383,$65.00
9660,apartment,Santa Catarina,South,-26.966631,-48.636383,$105.00
9661,apartment,Santa Catarina,South,-27.643709,-48.676495,
9662,apartment,Santa Catarina,South,-26.985996,-48.636383,$100.00
9663,apartment,Santa Catarina,South,-26.754795,-48.729183,$99.00
9664,apartment,Santa Catarina,South,-26.985996,-48.636383,$128.00
9665,house,Santa Catarina,South,-27.4560658,-48.3956158,$120.00
9666,apartment,Santa Catarina,South,-26.985996,-48.636383,$129.00
9667,apartment,Santa Catarina,South,-27.594538,-48.548717,
9668,apartment,Santa Catarina,South,-27.614546,-48.592545,$98.00
9669,house,Santa Catarina,South,-27.4825667,-48.4051735,$157.00
9670,house,Santa Catarina,South,-26.966631,-48.636383,
9671,house,Santa Catarina,South,-26.997,-48.64024,$120.00
9672,apartment,Santa Catarina,South,-26.985996,-48.636383,$98.00
9673,apartment,Santa Catarina,South,-26.966631,-48.636383,$117.00
9674,apartment,Santa Catarina,South,-26.985996,-48.636383,$134.00
9675,apartment,Santa Catarina,South,-26.929674,-48.641396,$98.00
9676,apartment,Santa Catarina,South,-28.683505,-49.3495587,$132.00
9677,apartment,Santa Catarina,South,-27.767431,-48.631371,$65.00
9678,house,Santa Catarina,South,-27.160427,-48.50872,
9679,apartment,Santa Catarina,South,-27.0376382,-48.6377105,$75.00
9680,house,Santa Catarina,South,-28.831429,-49.235195,$220.00
9681,apartment,Santa Catarina,South,-27.106749,-48.628864,$142.00
9682,apartment,Santa Catarina,South,-26.97504,-48.646408,$78.00
9683,house,Santa Catarina,South,-27.445972,-48.403809,$147.00
9684,apartment,Santa Catarina,South,-26.985996,-48.636383,
9685,apartment,Santa Catarina,South,-26.985996,-48.636383,$119.00
9686,apartment,Santa Catarina,South,-26.924547,-48.681507,$86.00
9687,apartment,Santa Catarina,South,-26.985996,-48.636383,$115.00
9688,apartment,Santa Catarina,South,-27.018064,-48.583778,$74.00
9689,apartment,Santa Catarina,South,-27.584118,-48.499092,$80.00
9690,house,Santa Catarina,South,-27.058184,-48.632183,
9691,apartment,Santa Catarina,South,-26.985996,-48.636383,$78.00
9692,apartment,Santa Catarina,South,-26.985996,-48.636383,$105.00
9693,house,Santa Catarina,South,-27.767038,-48.527477,$112.00
9694,apartment,Santa Catarina,South,-27.4322575,-48.4582115,$170.00
9695,house,Santa Catarina,South,-27.160427,-48.50872,$95.00
9696,apartment,Santa Catarina,South,-27.106749,-48.628864,$185.00
9697,apartment,Santa Catarina,South,-27.748068,-48.627838,$80.00
9698,apartment,Santa Catarina,South,-27.767431,-48.631371,$80.00
9699,apartment,Santa Catarina,South,-26.985996,-48.636383,$136.00
9700,apartment,Santa Catarina,South,-27.429382,-48.461366,$150.00
9701,apartment,Santa Catarina,South,-26.985996,-48.636383,$70.00
9702,house,Santa Catarina,South,-27.4250134,-48.4044478,$142.00
9703,apartment,Santa Catarina,South,-26.985996,-48.636383,$190.00
9704,house,Santa Catarina,South,-27.160427,-48.50872,
9705,apartment,Santa Catarina,South,-27.597898,-48.5802,$72.00
9706,apartment,Santa Catarina,South,-26.911926,-48.668087,$159.00
9707,apartment,Santa Catarina,South,-28.683505,-49.3495587,$135.00
9708,apartment,Santa Catarina,South,-26.946136,-48.630657,$110.00
9709,apartment,Santa Catarina,South,-27.13776556,-48.59653449,$150.00
9710,apartment,Santa Catarina,South,-26.985996,-48.636383,$115.00
9711,apartment,Santa Catarina,South,-26.985996,-48.636383,$212.00
9712,apartment,Santa Catarina,South,-27.122061,-48.937916,$118.00
9713,apartment,Santa Catarina,South,-26.966631,-48.636383,$100.00
9714,apartment,Santa Catarina,South,-27.024578,-48.650814,$65.00
9715,apartment,Santa Catarina,South,-26.97504,-48.646408,$67.00
9716,house,Santa Catarina,South,-27.4825667,-48.4051735,$126.00
9717,apartment,Santa Catarina,South,-27.767431,-48.631371,$84.00
9718,apartment,Santa Catarina,South,-26.929674,-48.641396,$53.00
9719,apartment,Santa Catarina,South,-26.985996,-48.636383,
9720,house,Santa Catarina,South,-27.706909,-48.531227,$95.00
9721,apartment,Santa Catarina,South,-26.985996,-48.636383,$115.00
9722,apartment,Santa Catarina,South,-26.985996,-48.636383,$143.00
9723,house,Santa Catarina,South,-29.181389,-49.62991,$107.00
9724,apartment,Santa Catarina,South,-26.985996,-48.636383,$160.00
9725,house,Santa Catarina,South,-27.508335,-48.648739,$117.00
9726,apartment,Santa Catarina,South,-27.4369422,-48.3962096,$93.00
9727,apartment,Santa Catarina,South,-26.966631,-48.636383,$58.00
9728,apartment,Santa Catarina,South,-27.106749,-48.628864,
9729,apartment,Santa Catarina,South,-26.910597,-48.670952,$67.00
9730,apartment,Santa Catarina,South,-26.985996,-48.636383,$115.00
9731,apartment,Santa Catarina,South,-26.985996,-48.636383,
9732,apartment,Santa Catarina,South,-27.767431,-48.631371,$67.00
9733,apartment,Santa Catarina,South,-27.590784,-48.498325,$117.00
9734,house,Santa Catarina,South,-27.445972,-48.403809,$240.00
9735,apartment,Santa Catarina,South,-27.6332409,-48.6558763,$140.00
9736,house,Santa Catarina,South,-26.914858,-48.681507,$240.00
9737,apartment,Santa Catarina,South,-26.985996,-48.636383,$105.00
9738,house,Santa Catarina,South,-26.80398,-48.648914,$204.00
9739,apartment,Santa Catarina,South,-26.97504,-48.646408,$69.00
9740,apartment,Santa Catarina,South,-26.754795,-48.729183,$123.00
9741,apartment,Santa Catarina,South,-26.985996,-48.636383,$80.00
9742,apartment,Santa Catarina,South,-26.966631,-48.636383,$117.00
9743,house,Santa Catarina,South,-26.754795,-48.729183,$110.00
9744,apartment,Santa Catarina,South,-26.921036,-48.653305,
9745,house,Santa Catarina,South,-27.4540472,-48.411582,$165.00
9746,apartment,Santa Catarina,South,-26.99721,-48.633877,$65.00
9747,apartment,Santa Catarina,South,-26.97504,-48.646408,
9748,apartment,Santa Catarina,South,-27.594744,-48.541233,$79.00
9749,house,Sergipe,Northeast,-11.076671,-37.109935,$240.00
9750,apartment,Sergipe,Northeast,-10.878132,-37.089664,$70.00
9751,house,Sergipe,Northeast,-10.960693,-37.044781,
9752,house,Sergipe,Northeast,-11.083364,-37.135377,$250.00
9753,apartment,Sergipe,Northeast,-10.994089,-37.053627,$91.00
9754,apartment,Sergipe,Northeast,-10.970411,-37.040384,
9755,apartment,Sergipe,Northeast,-10.909542,-37.074773,$79.00
9756,apartment,Sergipe,Northeast,-10.943227,-37.078938,$70.00
9757,apartment,Sergipe,Northeast,-10.930067,-37.067871,
9758,apartment,Sergipe,Northeast,-10.987463,-37.055383,$90.00
9759,apartment,Sergipe,Northeast,-10.969537,-37.061584,$72.00
9760,apartment,Sergipe,Northeast,-10.943227,-37.078938,$74.00
9761,apartment,Sergipe,Northeast,-10.934287,-37.058238,$94.00
9762,apartment,Sergipe,Northeast,-10.93997,-37.063236,$93.00
9763,apartment,Sergipe,Northeast,-10.973813,-37.04132,$96.00
9764,apartment,Sergipe,Northeast,-10.922008,-37.059132,$98.00
9765,house,Sergipe,Northeast,-10.979468,-37.043396,
9766,apartment,Sergipe,Northeast,-10.975309,-37.078618,$66.00
9767,apartment,Sergipe,Northeast,-10.935306,-37.057172,$113.00
9768,apartment,Sergipe,Northeast,-10.947247,-37.073082,$104.00
9769,apartment,Sergipe,Northeast,-10.941094,-37.070066,$80.00
9770,apartment,Sergipe,Northeast,-10.922068,-37.048923,$111.00
9771,apartment,Sergipe,Northeast,-10.971808,-37.056203,
9772,apartment,Sergipe,Northeast,-10.972643,-37.054816,$97.00
9773,apartment,Sergipe,Northeast,-10.975477,-37.040992,$101.00
9774,apartment,Sergipe,Northeast,-10.972394,-37.041007,
9775,apartment,Sergipe,Northeast,-10.878132,-37.089664,$65.00
9776,apartment,Sergipe,Northeast,-10.930067,-37.067871,$71.00
9777,apartment,Sergipe,Northeast,-10.971482,-37.042399,$129.00
9778,apartment,Sergipe,Northeast,-10.931086,-37.065456,$88.00
9779,apartment,Sergipe,Northeast,-10.966072,-37.054288,$142.00
9780,apartment,Sergipe,Northeast,-10.938775,-37.053115,
9781,apartment,Sergipe,Northeast,-10.942191,-37.067212,$100.00
9782,apartment,Sergipe,Northeast,-11.108484,-37.131858,
9783,house,Sergipe,Northeast,-10.944072,-37.089664,$109.00
9784,apartment,Sergipe,Northeast,-10.971885,-37.055862,$80.00
9785,apartment,Sergipe,Northeast,-10.99188,-37.0519,$107.00
9786,apartment,Sergipe,Northeast,-10.940249,-37.058333,$106.00
9787,apartment,Sergipe,Northeast,-10.988074,-37.053452,$68.00
9788,apartment,Sergipe,Northeast,-10.951932,-37.077494,
9789,apartment,Sergipe,Northeast,-10.922378,-37.071133,$75.00
9790,apartment,Sergipe,Northeast,-10.961938,-37.05583,$69.00
9791,apartment,Sergipe,Northeast,-10.960996,-37.045532,$67.00
9792,apartment,Sergipe,Northeast,-10.971885,-37.055862,
9793,apartment,Sergipe,Northeast,-10.961938,-37.05583,$69.00
9794,apartment,Sergipe,Northeast,-10.930678,-37.049419,$200.00
9795,apartment,Sergipe,Northeast,-10.940879,-37.05624,$98.00
9796,apartment,Sergipe,Northeast,-10.99748784,-37.06038262,$108.00
9797,apartment,Sergipe,Northeast,-10.930432,-37.059037,$150.00
9798,apartment,Sergipe,Northeast,-10.932202,-37.07357,$74.00
9799,apartment,Sergipe,Northeast,-10.971528,-37.054267,$128.00
9800,apartment,Sergipe,Northeast,-10.954843,-37.05328,$110.00
9801,apartment,Sergipe,Northeast,-10.942266,-37.061949,$85.00
9802,apartment,Sergipe,Northeast,-10.970896,-37.075746,$79.00
9803,house,Sergipe,Northeast,-10.947247,-37.073082,$210.00
9804,apartment,Sergipe,Northeast,-10.941366,-37.054672,$112.00
9805,apartment,Sergipe,Northeast,-10.940101,-37.058706,$110.00
9806,apartment,Sergipe,Northeast,-10.995659,-37.055447,$169.00
9807,apartment,Sergipe,Northeast,-10.949796,-37.057286,$106.00
9808,apartment,Sergipe,Northeast,-10.969337,-37.038388,
9809,apartment,Sergipe,Northeast,-10.924307,-37.069081,$106.00
9810,house,Sergipe,Northeast,-10.899152,-37.083513,$236.00
9811,apartment,Sergipe,Northeast,-10.928437,-37.08358,$68.00
9812,apartment,Sergipe,Northeast,-10.980333,-37.045791,$118.00
9813,apartment,Sergipe,Northeast,-10.94254,-37.054932,$114.00
9814,apartment,Sergipe,Northeast,-10.939001,-37.060479,$86.00
9815,apartment,Sergipe,Northeast,-10.994699,-37.05755,$101.00
9816,apartment,Sergipe,Northeast,-10.969337,-37.038388,$100.00
9817,house,Sergipe,Northeast,-11.003512,-37.091464,$170.00
